address,city,company_name,contact_name,employee,fax_number,gender,major_division_description,phone,state,sales,sic_2_code_description,sic_4_code,category,title,url,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,mon_closed,tue_closed,wed_closed,thu_closed,fri_closed,sat_closed,sun_closed,status,created_at,updated_at
"73 Main Street, P.O. Box 2000",Lion's Head,Home Hardware,,,,,,(519) 793-3446,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,8:00 AM,5:30 PM,12:00 AM,12:00 AM,,-81.2543,44.987,,,,,,,,,,2013-10-30 20:19:47 +0530,2013-10-30 20:19:47 +0530
587 Broadway Street,Wyoming,Home Hardware,,,,,,(519) 845-3592,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,12:00 AM,12:00 AM,,-82.1188,42.9478,,,,,,,,,,2013-10-30 20:19:54 +0530,2013-10-30 20:19:54 +0530
502 Route 111 Ouest,Amos,Home Hardware,,,,,,(819) 732-8283,QC,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,9:00 AM,5:00 PM,10:00 AM,3:00 PM,,-78.145,48.5921,,,,,,,,,,2013-10-30 20:20:00 +0530,2013-10-30 20:20:00 +0530
"119 Main Street, Box 699",Thessalon,Home Hardware,,,,,,(705) 842-2435,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,5:30 PM,8:30 AM,5:30 PM,8:30 AM,5:30 PM,8:30 AM,5:30 PM,8:30 AM,5:30 PM,8:30 AM,3:00 PM,12:00 AM,12:00 AM,,-83.5577,46.2544,,,,,,,,,,2013-10-30 20:20:07 +0530,2013-10-30 20:20:07 +0530
"397 Lyndhurst Road, P.O. Box 130",Lyndhurst,Home Hardware,,,,,,(613) 928-2828,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,8:00 AM,12:00 PM,12:00 AM,12:00 AM,,-76.1276,44.5473,,,,,,,,,,2013-10-30 20:20:14 +0530,2013-10-30 20:20:14 +0530
1142A Farmer Road,Combermere,Home Hardware,,,,,,(613) 756-2436,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,8:00 AM,3:00 PM,12:00 AM,12:00 AM,,-77.614,45.3685,,,,,,,,,,2013-10-30 20:20:21 +0530,2013-10-30 20:20:21 +0530
"Highway 26 East, P.O. Box 249",Thornbury,Home Hardware,,,,,,(519) 599-3624,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,8:00 AM,5:30 PM,9:00 AM,4:00 PM,,-80.4478,44.56,,,,,,,,,,2013-10-30 20:20:27 +0530,2013-10-30 20:20:27 +0530
"Burrows & Church Street E., Box 3",Magnetawan,Home Hardware,,,,,,(705) 387-3988,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:00 PM,12:00 AM,12:00 AM,,-79.6442,45.6656,,,,,,,,,,2013-10-30 20:20:34 +0530,2013-10-30 20:20:34 +0530
"2682 Highway 31 South, P.O. Box 300",Winchester,Home Hardware,,,,,,(613) 774-2830,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,8:00 AM,2:00 PM,12:00 AM,12:00 AM,,-75.3825,45.0839,,,,,,,,,,2013-10-30 20:20:41 +0530,2013-10-30 20:20:41 +0530
"924 Goderich Street, Box 2200",Port Elgin,Home Hardware,,,,,,(519) 832-2466,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,9:00 PM,7:30 AM,9:00 PM,8:00 AM,6:00 PM,10:00 AM,5:00 PM,,-81.383,44.4435,,,,,,,,,,2013-10-30 20:20:47 +0530,2013-10-30 20:20:47 +0530
13544 Loyalist Parkway,Picton,Home Hardware,,,,,,(613) 476-7497,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:30 AM,5:00 PM,10:00 AM,4:00 PM,,-77.169,43.9978,,,,,,,,,,2013-10-30 20:20:54 +0530,2013-10-30 20:20:54 +0530
"County Road 45, #2361-B, Box 238",Norwood,Home Hardware,,,,,,(705) 639-5361,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:30 PM,10:00 AM,2:00 PM,,-77.9759,44.3824,,,,,,,,,,2013-10-30 20:21:01 +0530,2013-10-30 20:21:01 +0530
24 Cameron Street East,Cannington,Home Hardware,,,,,,(705) 432-2081,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,7:00 PM,8:30 AM,6:00 PM,10:00 AM,4:00 PM,,-79.0379,44.3504,,,,,,,,,,2013-10-30 20:21:08 +0530,2013-10-30 20:21:08 +0530
"22789 Hagerty Road, Box 10",Newbury,Home Hardware,,,,,,(519) 693-4484,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,5:00 PM,12:00 PM,4:00 PM,,-81.8002,42.6848,,,,,,,,,,2013-10-30 20:21:14 +0530,2013-10-30 20:21:14 +0530
"1061 Main Street, Box 10",Dorset,Home Hardware,,,,,,(705) 766-2415,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,9:00 AM,6:00 PM,,-78.8943,45.2456,,,,,,,,,,2013-10-30 20:21:21 +0530,2013-10-30 20:21:21 +0530
"Hanmer Valley Shopping Centre, 5085 - Unit #4, Highway 69 North",Hanmer,Home Hardware,,,,,,(705) 969-7000,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,5:30 PM,10:00 AM,5:00 PM,,-80.9891,46.652,,,,,,,,,,2013-10-30 20:21:28 +0530,2013-10-30 20:21:28 +0530
9 James Street,Simcoe,Home Hardware,,,,,,(519) 426-0791,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,8:00 AM,4:00 PM,12:00 AM,12:00 AM,,-80.3037,42.829,,,,,,,,,,2013-10-30 20:21:35 +0530,2013-10-30 20:21:35 +0530
"Front Street, Box 180",Emo,Home Hardware,,,,,,(807) 482-2754,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,8:00 AM,12:00 PM,12:00 AM,12:00 AM,,-93.8415,48.6307,,,,,,,,,,2013-10-30 20:21:41 +0530,2013-10-30 20:21:41 +0530
"1500 Islington Avenue, Thorncrest Place",Etobicoke,Home Hardware,,,,,,(416) 233-6448,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,9:00 AM,6:00 PM,11:00 AM,4:00 PM,,-79.5316,43.6633,,,,,,,,,,2013-10-30 20:21:48 +0530,2013-10-30 20:21:48 +0530
17 Main Street,Vankleek Hill,Home Hardware,,,,,,(613) 678-2012,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:00 PM,11:00 AM,4:00 PM,,-74.6524,45.5197,,,,,,,,,,2013-10-30 20:21:55 +0530,2013-10-30 20:21:55 +0530
30 Concession #3,Fisherville,Home Hardware,,,,,,(905) 776-2533,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,7:00 PM,8:00 AM,6:00 PM,12:00 AM,12:00 AM,,-79.9346,42.8507,,,,,,,,,,2013-10-30 20:22:02 +0530,2013-10-30 20:22:02 +0530
230 John Street North,Aylmer,Home Hardware,,,,,,(519) 773-3186,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:00 PM,10:00 AM,4:00 PM,,-80.9831,42.7762,,,,,,,,,,2013-10-30 20:22:09 +0530,2013-10-30 20:22:09 +0530
"Westcliffe Mall, 632 Mohawk Road West",Hamilton,Home Hardware,,,,,,(905) 388-6268,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,6:00 PM,10:00 AM,5:00 PM,,-79.9129,43.2333,,,,,,,,,,2013-10-30 20:22:16 +0530,2013-10-30 20:22:16 +0530
5157 Canborough Road,Wellandport,Home Hardware,,,,,,(905) 386-6252,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,7:30 AM,5:30 PM,8:00 AM,4:00 PM,12:00 AM,12:00 AM,,-79.5115,43.001,,,,,,,,,,2013-10-30 20:22:23 +0530,2013-10-30 20:22:23 +0530
"15874 Highway 6, R. R. #1, Box 244",Manitowaning,Home Hardware,,,,,,(705) 859-3105,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:30 AM,2:00 PM,12:00 AM,12:00 AM,,-81.8232,45.7262,,,,,,,,,,2013-10-30 20:22:30 +0530,2013-10-30 20:22:30 +0530
"24 Victoria Square, P.O. Box 298",Colborne,Home Hardware,,,,,,(905) 355-2333,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,9:00 AM,5:00 PM,,-77.888,44.0057,,,,,,,,,,2013-10-30 20:22:36 +0530,2013-10-30 20:22:36 +0530
"120 Russell Street, North",Sarnia,Home Hardware,,,,,,(519) 383-0688,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,5:00 PM,8:30 AM,5:00 PM,8:30 AM,5:00 PM,8:30 AM,5:00 PM,8:30 AM,5:00 PM,8:30 AM,5:00 PM,12:00 AM,12:00 AM,,-82.3916,42.9713,,,,,,,,,,2013-10-30 20:22:44 +0530,2013-10-30 20:22:44 +0530
744 Richmond Street,London,Home Hardware,,,,,,(519) 432-0187,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,8:00 PM,8:30 AM,5:30 PM,10:00 AM,4:00 PM,,-81.253,42.9952,,,,,,,,,,2013-10-30 20:22:51 +0530,2013-10-30 20:22:51 +0530
589 The Queensway South,Keswick,Home Hardware,,,,,,(905) 476-4923,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,6:00 PM,9:00 AM,5:00 PM,,-79.4669,44.2053,,,,,,,,,,2013-10-30 20:22:58 +0530,2013-10-30 20:22:58 +0530
"201 Main Street, Box 1010",Atikokan,Home Hardware,,,,,,(807) 597-2117,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,8:00 PM,9:00 AM,5:30 PM,12:00 PM,4:00 PM,,-91.6233,48.7575,,,,,,,,,,2013-10-30 20:23:05 +0530,2013-10-30 20:23:05 +0530
804 Dupont Street,Toronto,Home Hardware,,,,,,(416) 531-3525,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,6:00 PM,9:00 AM,4:00 PM,,-79.4264,43.6705,,,,,,,,,,2013-10-30 20:23:12 +0530,2013-10-30 20:23:12 +0530
11-15 Main Street S.,Hagersville,Home Hardware,,,,,,(905) 768-3431,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,7:00 PM,8:00 AM,5:00 PM,10:00 AM,4:00 PM,,-80.052,42.9617,,,,,,,,,,2013-10-30 20:23:18 +0530,2013-10-30 20:23:18 +0530
7617 Road 509,Plevna,Home Hardware,,,,,,(613) 479-5579,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,4:00 PM,12:00 AM,12:00 AM,,-76.9793,44.9667,,,,,,,,,,2013-10-30 20:23:25 +0530,2013-10-30 20:23:25 +0530
4 St. Clair Gardens,Toronto,Home Hardware,,,,,,(416) 657-1733,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,9:00 AM,6:00 PM,9:00 AM,6:00 PM,9:00 AM,6:00 PM,9:00 AM,7:00 PM,9:00 AM,7:00 PM,9:00 AM,6:00 PM,12:00 AM,12:00 AM,,-79.445,43.6774,,,,,,,,,,2013-10-30 20:23:32 +0530,2013-10-30 20:23:32 +0530
"6255 William Street, P.O. Box 370",Lucan,Home Hardware,,,,,,(519) 227-4416,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,7:00 AM,5:00 PM,8:00 AM,4:00 PM,12:00 AM,12:00 AM,,-81.4079,43.1863,,,,,,,,,,2013-10-30 20:23:38 +0530,2013-10-30 20:23:38 +0530
"9 Notre Dame Street West, Box 155",Noelville,Home Hardware,,,,,,(705) 898-2234,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,7:00 PM,8:00 AM,5:30 PM,10:00 AM,4:00 PM,,-80.4319,46.1334,,,,,,,,,,2013-10-30 20:23:45 +0530,2013-10-30 20:23:45 +0530
259 Grange Street,Guelph,Home Hardware,,,,,,(519) 823-2280,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:00 PM,10:00 AM,4:00 PM,,-80.2307,43.5583,,,,,,,,,,2013-10-30 20:23:52 +0530,2013-10-30 20:23:52 +0530
"230 Bayfield Road, P.O. Box 279",Clinton,Home Hardware,,,,,,(519) 482-3995,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,5:30 PM,8:00 AM,4:00 PM,12:00 AM,12:00 AM,,-81.5549,43.6007,,,,,,,,,,2013-10-30 20:23:58 +0530,2013-10-30 20:23:58 +0530
"1420 Highway #21 South, P.O. Box 698",Dresden,Home Hardware,,,,,,(519) 683-6199,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,7:30 AM,5:00 PM,8:00 AM,12:00 PM,12:00 AM,12:00 AM,,-82.1786,42.579,,,,,,,,,,2013-10-30 20:24:05 +0530,2013-10-30 20:24:05 +0530
8 Main Street South,Grand Valley,Home Hardware,,,,,,(519) 928-3370,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:30 AM,6:00 PM,12:00 AM,12:00 AM,,-80.2849,43.8889,,,,,,,,,,2013-10-30 20:24:12 +0530,2013-10-30 20:24:12 +0530
4120 Petrolia Street,Petrolia,Home Hardware,,,,,,(519) 882-0920,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,9:00 PM,8:30 AM,5:30 PM,10:00 AM,4:00 PM,,-82.1522,42.8821,,,,,,,,,,2013-10-30 20:24:19 +0530,2013-10-30 20:24:19 +0530
"4497 Progress Drive, P.O. Box 1359",Petrolia,Home Hardware,,,,,,(519) 882-3080,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,8:00 AM,4:00 AM,12:00 AM,12:00 AM,,-82.1241,42.8876,,,,,,,,,,2013-10-30 20:24:25 +0530,2013-10-30 20:24:25 +0530
4992 King Street,Beamsville,Home Hardware,,,,,,(905) 563-8254,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,9:00 PM,8:00 AM,9:00 PM,8:00 AM,5:30 PM,11:00 AM,4:00 PM,,-79.4758,43.1656,,,,,,,,,,2013-10-30 20:24:32 +0530,2013-10-30 20:24:32 +0530
"20971 Dalton Road, P.O. Box 187",Sutton West,Home Hardware,,,,,,(905) 722-6561,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,8:00 AM,5:00 PM,10:00 AM,4:00 PM,,-79.3669,44.3137,,,,,,,,,,2013-10-30 20:24:39 +0530,2013-10-30 20:24:39 +0530
"110 Main Street N., Box 790",Exeter,Home Hardware,,,,,,(519) 235-0800,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,9:00 PM,8:00 AM,6:00 PM,10:00 AM,5:00 PM,,-81.4831,43.3596,,,,,,,,,,2013-10-30 20:24:45 +0530,2013-10-30 20:24:45 +0530
300 Lincoln Street,Welland,Home Hardware,,,,,,(905) 734-6113,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,9:00 PM,8:00 AM,6:00 PM,9:00 AM,5:00 PM,,-79.2402,42.984,,,,,,,,,,2013-10-30 20:24:52 +0530,2013-10-30 20:24:52 +0530
1613 Lesperance Road,Tecumseh,Home Hardware,,,,,,(519) 735-3400,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,8:00 PM,7:00 AM,8:00 PM,7:00 AM,8:00 PM,7:00 AM,8:00 PM,7:00 AM,8:00 PM,7:00 AM,6:00 PM,10:00 AM,5:00 PM,,-82.885,42.3063,,,,,,,,,,2013-10-30 20:24:59 +0530,2013-10-30 20:24:59 +0530
390 Lakeshore Drive,North Bay,Home Hardware,,,,,,(705) 476-5605,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,5:00 PM,10:00 AM,5:00 PM,,-79.4462,46.2795,,,,,,,,,,2013-10-30 20:25:06 +0530,2013-10-30 20:25:06 +0530
797 Barton Street E.,Hamilton,Home Hardware,,,,,,(905) 545-8282,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:30 PM,12:00 AM,12:00 AM,,-79.8294,43.2546,,,,,,,,,,2013-10-30 20:25:12 +0530,2013-10-30 20:25:12 +0530
"175 Lindsley Street, Box 429",Dresden,Home Hardware,,,,,,(519) 683-4333,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:30 PM,11:00 AM,4:00 PM,,-82.1804,42.5919,,,,,,,,,,2013-10-30 20:25:19 +0530,2013-10-30 20:25:19 +0530
"57 Elgin Street, P.O. Box 820",Madoc,Home Hardware,,,,,,(613) 473-2332,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:00 AM,8:00 PM,8:30 AM,6:00 PM,10:00 AM,3:00 PM,,-77.4714,44.5043,,,,,,,,,,2013-10-30 20:25:26 +0530,2013-10-30 20:25:26 +0530
"33 Edward Street, P.O. Box 429",Stouffville,Home Hardware,,,,,,(905) 640-3440,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,7:00 AM,6:00 PM,8:00 AM,5:00 PM,12:00 AM,12:00 AM,,-79.2511,43.9715,,,,,,,,,,2013-10-30 20:25:32 +0530,2013-10-30 20:25:32 +0530
"47 Mill Street E., Box 1630",Tilbury,Home Hardware,,,,,,(519) 682-1392,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,8:00 PM,8:00 AM,8:00 PM,8:00 AM,6:00 PM,10:00 AM,4:00 PM,,-82.4236,42.2645,,,,,,,,,,2013-10-30 20:25:39 +0530,2013-10-30 20:25:39 +0530
3930 Seminole Street,Windsor,Home Hardware,,,,,,(519) 948-4193,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,8:30 PM,8:30 AM,8:30 PM,8:30 AM,8:30 PM,8:30 AM,8:30 PM,8:30 AM,8:30 PM,8:30 AM,6:00 PM,10:00 AM,5:00 PM,,-82.9833,42.3158,,,,,,,,,,2013-10-30 20:25:46 +0530,2013-10-30 20:25:46 +0530
41 Yonge Street,Tara,Home Hardware,,,,,,(519) 934-2910,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,5:00 PM,12:00 AM,12:00 AM,,-81.1456,44.4774,,,,,,,,,,2013-10-30 20:25:53 +0530,2013-10-30 20:25:53 +0530
"125 King Road, Box 2460, Station B",Richmond Hill,Home Hardware,,,,,,(905) 773-5428,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,8:30 AM,8:00 PM,9:00 AM,5:30 PM,10:00 AM,4:00 PM,,-79.4617,43.943,,,,,,,,,,2013-10-30 20:25:59 +0530,2013-10-30 20:25:59 +0530
3524 County Road #34,Alexandria,Home Hardware,,,,,,(613) 525-3151,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,7:00 AM,9:00 PM,7:00 AM,9:00 PM,7:00 AM,9:00 PM,7:00 AM,9:00 PM,7:00 AM,9:00 PM,8:00 AM,5:00 PM,9:00 AM,5:00 PM,,-74.6208,45.2872,,,,,,,,,,2013-10-30 20:26:06 +0530,2013-10-30 20:26:06 +0530
"Westgate Centre, 130 Cedar Street",Cambridge,Home Hardware,,,,,,(519) 623-3839,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,9:00 AM,6:00 PM,9:00 AM,6:00 PM,9:00 AM,6:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,6:00 PM,10:00 AM,5:00 PM,,-80.3279,43.3516,,,,,,,,,,2013-10-30 20:26:13 +0530,2013-10-30 20:26:13 +0530
9529 Walker Road,McGregor,Home Hardware,,,,,,(519) 726-4490,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:30 AM,6:00 PM,8:30 AM,5:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,6:00 PM,8:30 AM,5:00 PM,10:00 AM,2:00 PM,,-82.9701,42.142,,,,,,,,,,2013-10-30 20:26:19 +0530,2013-10-30 20:26:19 +0530
"140 Main Street, E.",Listowel,Home Hardware,,,,,,(519) 291-2610,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,8:00 PM,8:00 AM,5:00 PM,12:00 AM,12:00 AM,,-80.9524,43.7312,,,,,,,,,,2013-10-30 20:26:26 +0530,2013-10-30 20:26:26 +0530
526 Hamilton Road,London,Home Hardware,,,,,,(519) 439-7951,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,8:00 AM,6:00 PM,9:00 AM,4:00 PM,,-81.2155,42.9803,,,,,,,,,,2013-10-30 20:26:33 +0530,2013-10-30 20:26:33 +0530
130 Regional Road 24,Lively,Home Hardware,,,,,,(705) 692-3697,ON,,,,Hardware,,http://homehardware.ca/en/index.htm,8:00 AM,8:00 PM,8:00 AM,8:00 PM,8:00 AM,8:00 PM,8:00 AM,8:00 PM,8:00 AM,8:00 PM,8:30 AM,5:30 PM,10:00 AM,5:00 PM,,-81.141,46.4224,,,,,,,,,,2013-10-30 20:26:39 +0530,2013-10-30 20:26:39 +0530
